Location list generated 2022-04-27  9:57 AM UTC

Uyak, Uyak Bay, Alaska                              Sub 57.6333° N, 154.0000° W
Uzi-Yamada, Mie, Japan                              Ref 34.5167° N, 136.7500° E
Uzkosti Point, Kupreanof Strait, Alaska             Sub 57.9333° N, 152.8167° W
Uzkosti Point, Kupreanof Strait, Alaska             Sub 57.9333° N, 152.8166° W
Vaca Key-Fat Deer Key bridge, Florida               Sub 24.7300° N,  81.0300° W
Vaca Key-Fat Deer Key bridge, Florida               Sub 24.7300° N,  81.0300° W
Vaca Key, Florida Bay, Florida                      Ref 24.7117° N,  81.1050° W
Vaca Key, Florida Bay, Florida                      Ref 24.7117° N,  81.1050° W
Vágur, Faroe Islands                                Ref 61.4700° N,   6.8000° W
Vai Tahu, Tahu Ata Island, Marquesas                Sub  9.9333° S, 139.1000° W
Vaill Island, Casco Bay, Maine                      Sub 43.6767° N,  70.1550° W
Vaill Island, Maine                                 Sub 43.6767° N,  70.1550° W
Valdes Island, British Columbia                     Ref 49.0500° N, 123.6167° W
Valdes Island, British Columbia (2)                 Ref 49.0500° N, 123.6167° W
Valdez, Alaska                                      Ref 61.1250° N, 146.3617° W
Valdez, Prince William Sound, Alaska                Ref 61.1250° N, 146.3617° W
Vallejo, Mare Island Strait, California             Sub 38.1117° N, 122.2733° W
Vallejo, Mare Island Strait, Carquinez Strait, Cali Sub 38.1000° N, 122.2666° W
Vallenar Point, Alaska                              Sub 55.4267° N, 131.8467° W
Vallenar Point, Alaska                              Sub 55.4333° N, 131.8500° W
Valleyfield, Newfoundland                           Ref 49.1667° N,  53.6167° W
Valleyfield, Newfoundland (2)                       Sub 49.1667° N,  53.6167° W
Valparaiso, Florida                                 Ref 30.5033° N,  86.4933° W
Vancouver, British Columbia                         Ref 49.2833° N, 123.1167° W
Vancouver, British Columbia (2)                     Ref 49.2833° N, 123.1167° W
Vancouver, British Columbia (3)                     Ref 49.2833° N, 123.1167° W
Vancouver, Columbia River, Washington               Ref 45.6317° N, 122.6967° W
Vancouver, Columbia River, Washington (dubious accu Ref 45.6267° N, 122.6833° W
Vancouver, Washington                               Sub 45.6167° N, 122.6667° W
Vanderbilt Reef, 2 miles west of, Alaska Current    Sub 58.5833° N, 135.0667° W
Vanimo, Papua New Guinea                            Ref  2.6833° S, 141.3000° E
Vaughn, Case Inlet, Puget Sound, Washington         Sub 47.3417° N, 122.7750° W
Vaughn, Washington                                  Sub 47.3417° N, 122.7750° W
Vaughns Landing, Florida                            Ref 30.6300° N,  81.5767° W
Venice Inlet (inside), Florida                      Sub 27.1167° N,  82.4667° W
Venice Inlet (inside), Florida                      Ref 27.1233° N,  82.4700° W
Venice Inlet (inside), Florida (2)                  Sub 27.1117° N,  82.4633° W
Venice Inlet, Florida Current                       Sub 27.1133° N,  82.4667° W
Ventnor City, ocean pier, New Jersey                Sub 39.3350° N,  74.4767° W
Ventnor City, ocean pier, New Jersey                Sub 39.3350° N,  74.4767° W
Ventura, California                                 Sub 34.2667° N, 119.2833° W
Ventura, California                                 Sub 34.2667° N, 119.2833° W
Veracruz, Veracruz, Mexico                          Ref 19.2017° N,  96.1367° W
Veracruz, Veracruz, Mexico (2)                      Sub 19.2000° N,  96.1333° W
Vernon R., 1.2 miles S of Possum Point, Georgia Cur Sub 31.8983° N,  81.0983° W
Vernon View, Burnside River, Georgia                Sub 31.9333° N,  81.1000° W
Vernon View, Burnside River, Georgia                Sub 31.9267° N,  81.0983° W
Vero Beach (ocean), Florida                         Sub 27.6700° N,  80.3600° W
Vero Beach (ocean), Florida                         Sub 27.6700° N,  80.3600° W
Vero Beach, Indian River, Florida                   Sub 27.6333° N,  80.3750° W
Vero Beach, Indian River, Florida                   Ref 27.6333° N,  80.3750° W
Vero Beach, Indian River, Florida (2)               Sub 27.6333° N,  80.3750° W
Victor Harbor, Australia                            Ref 35.5667° S, 138.6333° E
Victoria Bluff, South Carolina                      Ref 32.3000° N,  80.8000° W
Victoria, British Columbia                          Ref 48.4167° N, 123.3667° W
Victoria, British Columbia (2)                      Ref 48.4167° N, 123.3667° W
Victoria, British Columbia (3)                      Ref 48.4167° N, 123.3667° W
Victoria, Prince Edward Island                      Ref 46.2167° N,  63.0500° W
Viekoda Bay, Alaska                                 Sub 57.9000° N, 153.1666° W
Viekoda Bay, Alaska                                 Sub 57.9000° N, 153.1667° W
Vienna, Nanticoke River, Chesapeake Bay, Maryland   Sub 38.4833° N,  75.8183° W
Vienna, Nanticoke River, Maryland                   Ref 38.4833° N,  75.8183° W
Vienna, Nanticoke River, Maryland (sub)             Sub 38.4833° N,  75.8183° W
Vieques Passage, Puerto Rico Current                Ref 18.1883° N,  65.6183° W
Vieques Passage, Puerto Rico Current                Ref 18.1883° N,  65.6183° W
Vieques Passage, Puerto Rico Current (2)            Ref 18.1883° N,  65.6183° W
Vieques Sound, Puerto Rico Current                  Sub 18.2645° N,  65.5700° W
Vieux Fort Bay, St. Lucia                           Sub 13.7333° N,  60.9667° W
View Cove, Tlevak Strait, Alaska                    Sub 55.0833° N, 133.0167° W
View Cove, Tlevak Strait, Alaska                    Sub 55.0833° N, 133.0166° W
Vilano Beach Bridge, Tolomato River, Florida        Ref 29.9167° N,  81.3000° W
Vilano Beach Bridge, Tolomato River, Florida (2)    Sub 29.9167° N,  81.3000° W
Vilano Beach ICWW, Tolomato River, Florida          Ref 29.9167° N,  81.3000° W
Vilano Beach ICWW, Tolomato River, Florida (sub)    Sub 29.9167° N,  81.3000° W
Village Bay, British Columbia                       Ref 48.8500° N, 123.3167° W
Village Bay, British Columbia (2)                   Ref 48.8500° N, 123.3167° W
Village Cove, St. Paul Island, Alaska               Sub 57.1167° N, 170.2666° W
Village Cove, St. Paul Island, Bering Sea, Alaska   Ref 57.1250° N, 170.2850° W
Village Cove, St. Paul Island, Bering Sea, Alaska ( Sub 57.1250° N, 170.2750° W
Village Creek Cemetery, Morgan River, South Carolin Sub 32.4167° N,  80.5200° W
Village Creek Cemetery, Morgan River, South Carolin Sub 32.4167° N,  80.5200° W
Village Creek Entrance, Morgan River, South Carolin Sub 32.4450° N,  80.5033° W
Village Creek Entrance, Morgan River, South Carolin Sub 32.4450° N,  80.5033° W
Village Islands, Alaska                             Sub 57.7833° N, 153.5500° W
Village Islands, Uganik Bay, Alaska                 Sub 57.7833° N, 153.5500° W
Village Point, Lummi Island, Washington             Sub 48.7167° N, 122.7083° W
Village Point, Lummi Island, Washington             Sub 48.7167° N, 122.7083° W
Village Rock, Zimovia Strait, Alaska                Sub 56.2200° N, 132.2967° W
Vinalhaven, Vinalhaven Island, Penobscot Bay, Maine Sub 44.0433° N,  68.8400° W
Vinalhaven, Vinalhaven Island, Penobscot Bay, Maine Sub 44.0433° N,  68.8400° W
Vineyard Haven, Martha's Vineyard, Massachusetts    Ref 41.4500° N,  70.6000° W
Vineyard Haven, Martha's Vineyard, Massachusetts (2 Sub 41.4500° N,  70.6000° W
Violet Point, 3.2 miles northwest of, Washington Cu Sub 48.1667° N, 122.9667° W
Violet Point, 3.2 miles NW of, Washington Current   Sub 48.1667° N, 122.9667° W
Violet Point, 3.7 miles N of, Washington Current    Sub 48.1833° N, 122.9167° W
Virginia Beach, Virginia                            Ref 36.8433° N,  75.9717° W
Virginia Beach, Virginia                            Sub 36.8433° N,  75.9717° W
Virginia Beach, Virginia (2)                        Sub 36.8500° N,  75.9667° W
Virginia Key, Bear Cut, Biscayne Bay, Florida       Ref 25.7317° N,  80.1617° W
Virginia Key, Bear Cut, Biscayne Bay, Florida (sub) Sub 25.7317° N,  80.1617° W
Virginia Key, Bear Cut, Florida                     Ref 25.7317° N,  80.1617° W
Virginia Key, Bear Cut, Florida (2)                 Sub 25.7317° N,  80.1617° W
Virginia pilot's dock, Lynnhaven Inlet, Chesapeake  Sub 36.9067° N,  76.0900° W
Viru, Solomon Islands                               Ref  8.5000° S, 157.7500° E
Vitória, Brazil                                     Sub 20.3166° S,  40.3167° W
Vivonne Bay, Australia                              Ref 36.0000° S, 137.1833° E
Vlieland haven, Netherlands                         Ref 53.3000° N,   5.1000° E
Vlissingen, Netherlands                             Ref 51.4500° N,   3.6000° E
Vopnafjörður, Iceland                               Ref 65.4500° N,  14.5000° W
Vulcan Island .5 mi E, San Joaquin River, Californi Sub 37.9833° N, 121.3833° W
W Howard Frankland Bridge, Florida Current          Sub 27.9258° N,  82.5862° W
Waackaack Creek, New Jersey                         Sub 40.4483° N,  74.1433° W
Wabasso, Indian River, Florida                      Ref 27.7550° N,  80.4250° W
Wabasso, Indian River, Florida                      Sub 27.7550° N,  80.4267° W
Wabasso, Indian River, Florida (2)                  Sub 27.7550° N,  80.4250° W
Wachapreague Inlet (inside), Virginia               Sub 37.5833° N,  75.6167° W
Wachapreague, Wachapreague Channel, Virginia        Ref 37.6067° N,  75.6867° W
Wachapreague, Wachapreague Channel, Virginia        Ref 37.6067° N,  75.6867° W
Wachapreague, Wachapreague Channel, Virginia (sub)  Sub 37.6067° N,  75.6867° W
Wachesaw Landing, Waccamaw River, South Carolina    Sub 33.5600° N,  79.0850° W
Wachesaw Landing, Waccamaw River, South Carolina    Sub 33.5600° N,  79.0850° W
Wada, Hukui, Japan                                  Ref 35.5000° N, 135.5830° E
Waddington Harbour, British Columbia                Ref 50.9333° N, 124.8500° W
Waddington Harbour, British Columbia (2)            Ref 50.9333° N, 124.8500° W
Waddy Point, Australia                              Ref 24.9667° S, 153.3500° E
Wadhams, British Columbia                           Ref 51.5167° N, 127.5167° W
Wadhams, British Columbia (2)                       Ref 51.5167° N, 127.5167° W
Wading River (town), Wading River, Mullica River, N Sub 39.6183° N,  74.4967° W
Wading River (town), Wading River, New Jersey       Sub 39.6183° N,  74.4967° W
Wadmalaw Island, Wadmalaw River entrance, South Car Sub 32.6650° N,  80.2350° W
Wadomari, Kagosima, Japan                           Ref 27.4000° N, 128.6670° E
Wadsworth Island, Nunavut                           Ref 73.4333° N,  95.6833° W
Wagina Island, Solomon Islands                      Ref  7.4667° S, 157.7333° E
Waianae, Oahu Island, Hawaii                        Sub 21.4500° N, 158.2000° W
Waianae, Pokai Bay, Oahu Island, Hawaii             Sub 21.4500° N, 158.2000° W
Waiiti Bay, New Zealand                             Sub 35.0167° S, 173.9333° E
Waikane, Kaneohe Bay, Oahu Island, Hawaii           Sub 21.5000° N, 157.8500° W
Waikane, Kaneohe Bay, Oahu Island, Hawaii           Sub 21.5000° N, 157.8500° W
Waikato River Entrance, New Zealand                 Sub 37.4000° S, 174.7500° E
Waikokopu, New Zealand                              Sub 39.0667° S, 177.8333° E
Waikokopu, New Zealand(2)                           Sub 39.0667° S, 177.8333° E
Waimanalo, Oahu Island, Hawaii                      Sub 21.3333° N, 157.7000° W
Waimanalo, Oahu Island, Hawaii                      Sub 21.3333° N, 157.7000° W
Waimea Bay, Kauai Island, Hawaii                    Sub 21.9500° N, 159.6667° W
Waimea Bay, Kauai Island, Hawaii                    Sub 21.9500° N, 159.6666° W
Wainwright Basin, British Columbia                  Ref 54.2500° N, 130.2667° W
Wainwright Basin, British Columbia (2)              Ref 54.2500° N, 130.2333° W
Waipapa Point, New Zealand                          Sub 46.6500° S, 168.8500° E
Waipapa Point, New Zealand(2)                       Sub 46.6500° S, 168.8500° E
Waipiro Bay, New Zealand                            Sub 38.0333° S, 178.3333° E
Wairoa River, New Zealand                           Sub 39.0500° S, 177.4333° E
Wairoa River, New Zealand(2)                        Sub 39.0500° S, 177.4333° E
Waita, Hukuoka, Japan                               Ref 33.9333° N, 130.7330° E
Waitangi, New Zealand                               Sub 35.2667° S, 174.0833° E
Waitara River Entrance, New Zealand                 Sub 38.9833° S, 174.2333° E
Wakamatu (Goto), Nagasaki, Japan                    Ref 32.8833° N, 129.0170° E
Wakamatu (Kanmon), Hukuoka, Japan                   Ref 33.9000° N, 130.8170° E
Wakamatu-Hibikinada, Hukuoka, Japan                 Ref 33.9333° N, 130.8500° E
Wakatahuri, New Zealand                             Sub 41.0167° S, 174.0500° E
Wakatahuri, New Zealand(2)                          Sub 41.0167° S, 174.0500° E
Wakatu, Saga, Japan                                 Ref 33.2167° N, 130.3500° E
Wakayama, Wakayama, Japan                           Ref 34.2167° N, 135.1500° E
Wake Island, Pacific Ocean                          Ref 19.2900° N, 166.6183° E
Wake Island, Pacific Ocean                          Ref 19.2900° N, 166.6183° E
Wake Island, Pacific Ocean (2)                      Sub 19.2900° N, 166.6183° E
Wakeham Bay, Québec                                 Ref 61.6000° N,  72.2500° W
Wakeham Bay, Québec (2)                             Sub 61.7167° N,  71.9500° W
Wakema (Fraziers Ferry), Mattaponi River, Virginia  Sub 37.6500° N,  76.9000° W
Wakema, Mattaponi River, Virginia                   Sub 37.6500° N,  76.9000° W
Wakimoto, Hokkaido, Japan                           Ref 41.5667° N, 140.4170° E
Wakkanai, Hokkaido, Japan                           Ref 45.4167° N, 141.6830° E
Walburg Creek entrance, Georgia                     Sub 31.6900° N,  81.1550° W
Walburg Creek entrance, Georgia                     Sub 31.7000° N,  81.1500° W
Waldoboro, Maine                                    Sub 44.0933° N,  69.3767° W
Waldoboro, Medomak River, Maine                     Sub 44.0933° N,  69.3767° W
Waldport, Alsea Bay, Oregon                         Sub 44.4350° N, 124.0583° W
Waldport, Alsea Bay, Oregon                         Sub 44.4333° N, 124.0667° W
Waldron Island, 1.7 miles west of, Washington Curre Sub 48.7042° N, 123.1087° W
Waldron Island, 1.7 miles West of, Washington Curre Sub 48.7000° N, 123.1167° W
Wales Island (Cannery), Pearse Canal                Sub 54.7833° N, 130.5500° W
Walker Island, south of, Washington Current (12d)   Sub 46.1412° N, 123.0458° W
Walkers Landing, Pickering Passage, Puget Sound, Wa Sub 47.2817° N, 122.9233° W
Walkers Landing, Washington                         Sub 47.2817° N, 122.9233° W
Walkerton, Mattaponi River, Virginia                Sub 37.7167° N,  77.0333° W
Wallabout Bay, Brooklyn Navy Yard, East River, New  Sub 40.7067° N,  73.9750° W
Wallabout Bay, East River, New York, New York       Sub 40.7067° N,  73.9750° W
Wallace Channel, Ocracoke Inlet, North Carolina Cur Sub 35.0797° N,  76.0520° W
Wallaroo, Australia                                 Ref 33.9000° S, 137.6000° E
Wallops Island, Virginia                            Ref 37.8417° N,  75.4783° W
Wallops Island, Virginia                            Sub 37.8417° N,  75.4783° W
Wallops Island, Virginia (2)                        Sub 37.8417° N,  75.4783° W
Walls Cut, Turtle Island, South Carolina Current (6 Sub 32.0817° N,  80.9167° W
Walpole, Damariscotta River, Maine                  Sub 43.9333° N,  69.5800° W
Walrus Island, 0.5 mile west of, Pribilof Islands,  Sub 57.1833° N, 169.9500° W
Walton, Nova Scotia (over keel blocks)              Ref 45.2167° N,  64.0000° W
Waltz Key, Waltz Key Basin, Florida                 Sub 24.6467° N,  81.6533° W
Waltz Key, Waltz Key Basin, Florida                 Sub 24.6467° N,  81.6533° W
Wanamaker Bridge, Darby Creek, Pennsylvania         Sub 39.8767° N,  75.3050° W
Wanamaker Bridge, Darby Creek, Pennsylvania         Sub 39.8767° N,  75.3050° W
Wando River Upper Reach, Turning Basin, Wando River Sub 32.8333° N,  79.8967° W
Wapitagun Harbour, Québec                           Sub 50.2000° N,  60.0167° W
Wappoo Creek, highway bridge, Ashley River, South C Sub 32.7667° N,  79.9733° W
Wappoo Creek, highway bridge, Ashley River, South C Sub 32.7667° N,  79.9733° W
Wappoo Creek, off of, Ashley River, South Carolina  Sub 32.7730° N,  79.9500° W
Waquoit Bay entrance, Massachusetts Current         Sub 41.5483° N,  70.5300° W
Waratah Bay, Australia                              Ref 38.8667° S, 146.0000° E
Ward Cove, Revillagigedo Channel, Alaska            Sub 55.3983° N, 131.7267° W
Ward Cove, Revillagigedo Channel, Alaska            Sub 55.4000° N, 131.7333° W
Ward's Dock, Pawleys Inlet, South Carolina          Sub 33.4117° N,  79.1350° W
Ward's Dock, Pawleys Inlet, South Carolina          Sub 33.4117° N,  79.1350° W
Wards Island, Little Connection Slough, San Joaquin Sub 38.0500° N, 121.4966° W
Wards Island, Little Connection Slough, San Joaquin Sub 38.0500° N, 121.4967° W
Wareham River, off Barneys Point, Massachusetts Cur Sub 41.7450° N,  70.7067° W
Wareham River, off Long Beach Point, Massachusetts  Sub 41.7333° N,  70.7167° W
Wareham, Wareham River, Buzzards Bay, Massachusetts Sub 41.7567° N,  70.7133° W
Warehouse Bluff, southwest of, Alaska Current       Sub 59.7833° N, 162.2333° W
Warehouse Creek entrance, Alaska                    Sub 59.9333° N, 162.0833° W
Wares Wharf, Rappahannock River, Virginia           Ref 37.8733° N,  76.7833° W
Wares Wharf, Rappahannock River, Virginia           Sub 37.8733° N,  76.7833° W
Wares Wharf, Rappahannock River, Virginia           Sub 37.8733° N,  76.7833° W
Waretown, Barnegat Bay, New Jersey                  Sub 39.7917° N,  74.1817° W
Waretown, Barnegat Bay, New Jersey                  Ref 38.7917° N,  74.1817° W
Waretown, Barnegat Bay, New Jersey (2)              Sub 39.7917° N,  74.1817° W
Warm Chuck Inlet, Tonowek Bay, Gulf of Esquibel, Al Sub 55.7333° N, 133.5000° W
Warnbro Sound, Australia                            Ref 32.3167° S, 115.7167° E
Warren, Narragansett Bay, Rhode Island              Sub 41.7333° N,  71.2833° W
Warren, Warren River, Rhode Island Current          Sub 41.7283° N,  71.2883° W
Warrenton, Skipanon River, Columbia River, Oregon   Sub 46.1650° N, 123.9200° W
Warrenton, Skipanon River, Oregon                   Sub 46.1667° N, 123.9167° W
Warrington, 2 miles south of, Pensacola Bay, Florid Sub 30.3500° N,  87.2667° W
Warrington, 2 miles south of, Pensacola Bay, Florid Sub 30.3450° N,  87.2733° W
Warrnambool, Australia                              Ref 38.4000° S, 142.8167° E
Washington Bridge, Harlem River, New York, New York Sub 40.8500° N,  73.9333° W
Washington Canal, New Jersey                        Ref 40.4717° N,  74.3683° W
Washington Naval Yard, Anacostia River, Washington, Sub 38.8717° N,  76.9950° W
Washington, D.C.                                    Ref 38.8733° N,  77.0217° W
Washington, Potomac River, D.C.                     Ref 38.8733° N,  77.0217° W
Wasizaki, Niigata, Japan                            Ref 38.3167° N, 138.5170° E
Wasp Passage Light, 0.5 mile WSW of, Washington Cur Sub 48.5922° N, 122.9895° W
Wasp Passage Light, 0.5 mile WSW of, Washington Cur Sub 48.5833° N, 122.9667° W
Wasque Point, 2.0 miles southwest of, Massachusetts Sub 41.3317° N,  70.4875° W
Wasque Point, Chappaquiddick Island, Martha's Viney Sub 41.3633° N,  70.4500° W
Wasque Point, Chappaquiddick Island, Massachusetts  Ref 41.3633° N,  70.4500° W
Wasque Point, Chappaquiddick Island, Massachusetts  Sub 41.3633° N,  70.4500° W
Wassaw Island, N of E end, Wassaw Sound, Georgia Cu Sub 31.9150° N,  80.9383° W
Wassaw Island, SSW of, Georgia Current (10d)        Sub 31.8567° N,  81.0083° W
Wassaw Island, SSW of, Georgia Current (20d)        Sub 31.8567° N,  81.0083° W
Watch Hill Point, 2.2 miles east of, Rhode Island C Sub 41.3027° N,  71.8100° W
Watch Hill Point, 5.2 miles SSE of, Rhode Island Cu Sub 41.2200° N,  71.8167° W
Watch Hill Point, 5.3 n.mi. SE of, Rhode Island Cur Sub 41.2442° N,  71.7738° W
Watch Hill Point, Rhode Island                      Ref 41.3050° N,  71.8600° W
Watch Hill Point, Rhode Island                      Sub 41.3050° N,  71.8600° W
Watch Hill Point, Rhode Island (2)                  Sub 41.3050° N,  71.8600° W
Water Key, west end, Big Spanish Channel, Florida   Sub 24.7400° N,  81.3417° W
Water Key, west end, Big Spanish Channel, Florida   Sub 24.7400° N,  81.3417° W
Water Keys, south end, Harbor Channel, Florida      Sub 24.7467° N,  81.4500° W
Water Keys, south end, Harbor Channel, Florida      Sub 24.7467° N,  81.4500° W
Water Treatment Dock, Mayport Naval Station, St Joh Ref 30.4000° N,  81.4133° W
Water Treatment Dock, Mayport Naval Station, St Joh Sub 30.4000° N,  81.4133° W
Waterfall Cannery, Ulloa Channel, Alaska            Sub 55.3000° N, 133.2500° W
Watson Pier, Boston Neck, Narragansett Bay, Rhode I Sub 41.4600° N,  71.4283° W
Watts Island, Chesapeake Bay, Virginia              Sub 37.7983° N,  75.8967° W
Watts Island, Chesapeake Bay, Virginia              Sub 37.7983° N,  75.8967° W
Wauna, Carr Inlet, Puget Sound, Washington          Sub 47.3783° N, 122.6400° W
Wauna, Columbia River, Oregon                       Ref 46.1600° N, 123.4050° W
Wauna, Oregon                                       Sub 46.1667° N, 123.4000° W
Wauna, Washington                                   Sub 47.3783° N, 122.6400° W
Wauwinet (outer shore), Nantucket Island, Massachus Ref 41.3333° N,  70.0000° W
Wauwinet (outer shore), Nantucket Island, Massachus Sub 41.3333° N,  70.0000° W
Waveland, Mississipi Sound, Mississippi             Ref 30.3250° N,  89.3250° W
Waveland, Mississipi Sound, Mississippi             Ref 30.2817° N,  89.3667° W
Waveland, Mississipi Sound, Mississippi (sub)       Sub 30.2817° N,  89.3667° W
Wayman Wharf, Tuckahoe Creek, Choptank River, Maryl Sub 38.8883° N,  75.9450° W
Wazima, Ishikawa, Japan                             Ref 37.4000° N, 136.9000° E
Webeck Harbour, Labrador                            Sub 54.9000° N,  58.0333° W
Wedderburn, Rogue River, Oregon                     Sub 42.4300° N, 124.4116° W
Wedderburn, Rogue River, Oregon                     Sub 42.4333° N, 124.4167° W
Wedge Island, Australia                             Ref 35.1667° S, 136.5667° E
Wedgeport, Nova Scotia                              Ref 43.7333° N,  65.9833° W
Wednesday Point, Key Largo, Card Sound, Florida     Sub 25.3100° N,  80.3000° W
Wednesday Point, Key Largo, Card Sound, Florida     Sub 25.3100° N,  80.2983° W
Weedon I. powerplant channel, marker '10', Florida  Sub 27.8620° N,  82.5853° W
Weehawken, Days Point, New Jersey                   Ref 40.7667° N,  74.0167° W
Weehawken, Days Point, New Jersey (2)               Sub 40.7650° N,  74.0183° W
Weehawken, Union City, Hudson River, New Jersey     Sub 40.7650° N,  74.0183° W
Weekapaug Point, Block Island Sound, Rhode Island   Sub 41.3283° N,  71.7617° W
Weeks Bay, Vermilion Bay, Louisiana                 Sub 29.8000° N,  91.8333° W
Weeks Bay, Vermilion Bay, Louisiana                 Ref 30.4167° N,  87.8250° W
Weeks Bay, Vermilion Bay, Louisiana                 Sub 29.8000° N,  91.8333° W
Weepecket Island, south of, Massachusetts Current   Sub 41.5067° N,  70.7383° W
Weipa, Australia                                    Ref 12.6833° S, 141.8833° E
Weir Creek bridge, Dividing Creek, Delaware Bay, Ne Sub 39.2500° N,  75.1283° W
Weir Creek bridge, Dividing Creek, Maurice River, N Sub 39.2500° N,  75.1283° W
Weiti River, New Zealand                            Sub 36.6500° S, 174.7333° E
Welaka, St. Johns River, Florida                    Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida                    Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida (2)                Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida (3)                Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida (4)                Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida (5)                Ref 29.4767° N,  81.6750° W
Welaka, St. Johns River, Florida (sub)              Sub 29.4767° N,  81.6750° W
Welcome Bay, British Columbia                       Ref 49.7000° N, 124.5500° W
Wellfleet, Cape Cod Bay, Massachusetts              Sub 41.9300° N,  70.0417° W
Wellfleet, Massachusetts                            Sub 41.9167° N,  70.0333° W
Wellington, New Zealand                             Ref 41.2833° S, 174.7833° E
Wellington, New Zealand (2)                         Ref 41.2833° S, 174.7833° E
Wells, Webhannet River, Maine                       Ref 43.3200° N,  70.5633° W
Wells, Webhannet River, Maine (sub)                 Sub 43.3200° N,  70.5633° W
Welshpool, Campobello Island, New Brunswick         Ref 44.8833° N,  66.9500° W
Welshpool, Campobello Island, New Brunswick (2)     Sub 44.8833° N,  66.9500° W
West 207th Street Bridge, New York Current          Sub 40.8633° N,  73.9150° W
West Advocate, Nova Scotia                          Ref 45.3500° N,  64.8167° W
West Bahia Honda Key, Florida                       Sub 24.7800° N,  81.2717° W
West Bahía Honda Key, Florida                       Sub 24.7800° N,  81.2717° W
West Bank 1, Bayou Gauche, Louisiana                Ref 29.7883° N,  90.4200° W
West Bay Creek, West Bay, St. Andrew Bay, Florida   Sub 30.2933° N,  85.8583° W
West Bay Creek, West Bay, St. Andrew Bay, Florida   Sub 30.2933° N,  85.8583° W
West Chop, 0.2 mile west of, Massachusetts Current  Sub 41.4833° N,  70.6100° W
West Chop, 0.8 mile north of, Massachusetts Current Sub 41.4933° N,  70.5950° W
West Chop, Martha's Vineyard, Massachusetts         Ref 41.4833° N,  70.6017° W
West Chop, Martha's Vineyard, Massachusetts (2)     Sub 41.4833° N,  70.6017° W
West Creek, 0.7 n.mi. above entrance, Delaware Bay, Sub 39.1883° N,  74.9150° W
West Creek, 0.7 n.mi. above entrance, Delaware Bay, Sub 39.1883° N,  74.9150° W
West Creek, Route 47 bridge, Delaware Bay, New Jers Sub 39.2167° N,  74.9250° W
West Creek, Route 47 bridge, Delaware Bay, New Jers Sub 39.2167° N,  74.9250° W
West Creek, Westecunk Creek, Little Egg Harbor, New Sub 39.6317° N,  74.2967° W
West Creek, Westecunk Creek, New Jersey             Sub 39.6317° N,  74.2967° W
West end, Rich Passage, Washington Current          Sub 47.5900° N, 122.5622° W
West Falmouth Harbor, Buzzards Bay, Massachusetts   Sub 41.6033° N,  70.6400° W
West Fire Island, Great South Bay, New York         Sub 40.6567° N,  73.2050° W
West Fire Island, Long Island, New York             Sub 40.6567° N,  73.2050° W
West Harbor, Fishers Island, N.Y.                   Sub 41.2667° N,  72.0000° W
West Head, Nova Scotia                              Ref 43.4667° N,  65.6500° W
West Island (west side), Buzzards Bay, Massachusett Sub 41.6000° N,  70.8333° W
West Island Lt .5 mi SE, San Joaquin River, Califor Sub 38.0167° N, 121.7667° W
West Island, 1 mile southeast of, Massachusetts Cur Sub 41.5667° N,  70.8100° W
West Jamestown, Dutch Island Harbor, Conanicut Isla Sub 41.4967° N,  71.3867° W
West Marsh Island, 0.1 mile east of, Ashley River,  Sub 32.8283° N,  80.0083° W
West Narrows, Nova Scotia                           Ref 44.4000° N,  66.2167° W
West Newdy Quoddy, Nova Scotia                      Ref 44.9000° N,  62.3167° W
west of, off 63rd Street, Roosevelt Island, New Yor Sub 40.7597° N,  73.9545° W
west of, off 67th Street, Roosevelt Island, New Yor Sub 40.7623° N,  73.9540° W
west of, off 75th Street, Roosevelt Island, New Yor Sub 40.7667° N,  73.9500° W
West Palm Beach Canal, Florida                      Ref 26.6450° N,  80.0450° W
West Palm Beach Canal, Florida (2)                  Sub 26.6450° N,  80.0450° W
West Palm Beach Canal, Lake Worth, Florida          Sub 26.6450° N,  80.0450° W
West Pass, Apalachicola Bay, Florida                Sub 29.6333° N,  85.1000° W
West Pass, Florida                                  Sub 29.6333° N,  85.0967° W
West Passage, Palau Islands                         Sub  7.5000° N, 134.5167° E
West Point Slough, San Francisco Bay, California    Sub 37.5050° N, 122.1917° W
West Point Slough, San Francisco Bay, California    Sub 37.5050° N, 122.1916° W
West Point, 0.3 mile west of, Washington Current    Sub 47.6612° N, 122.4388° W
West Point, Hudson River, New York                  Sub 41.4000° N,  73.9500° W
West Point, Prince Edward Island                    Ref 46.6167° N,  64.3833° W
West Point, Seattle, 0.3 miles W of, Washington Cur Sub 47.7000° N, 122.6333° W
West Point, Whidbey Island, 1.8 miles SW of, Washin Sub 47.3833° N, 122.7000° W
West Point, York River, Virginia                    Sub 37.5350° N,  76.7933° W
West Point, York River, Virginia                    Sub 37.5350° N,  76.7933° W
West Quoddy Head, Maine                             Ref 44.8167° N,  66.9667° W
West Quoddy Head, Maine (2)                         Sub 44.8167° N,  66.9833° W
